,user id,question id,statement index,orden,manipulada,deteccion,distancia,variacion agreement,agreement inicial,variacion confianza,confianza inicial,timer
101920,5816,39,101915.0,1.0,0.0,0.0,5.0,0.0,80.0,0.0,100.0,24957.0
101921,5816,41,101916.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,10906.0
101922,5816,20,101919.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,15305.0
101923,5816,15,101917.0,4.0,0.0,0.0,6.0,0.0,86.0,0.0,100.0,9968.0
101959,5817,41,101955.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
101960,5817,23,101953.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,
101961,5817,20,101957.0,3.0,0.0,0.0,4.0,0.0,88.0,0.0,100.0,
101962,5817,16,101952.0,4.0,0.0,0.0,10.0,0.0,60.0,0.0,100.0,
101998,5819,21,101991.0,1.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,
101999,5819,39,101995.0,2.0,1.0,0.0,4.0,-50.0,75.0,11.0,81.0,
102000,5819,19,101993.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
102001,5819,22,101997.0,4.0,1.0,0.0,4.0,-42.0,71.0,7.0,93.0,
102037,5820,41,102030.0,1.0,0.0,0.0,7.0,0.0,15.0,0.0,79.0,52252.0
102038,5820,39,102034.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,37703.0
102039,5820,21,102031.0,3.0,0.0,0.0,8.0,0.0,59.0,41.0,31.0,17717.0
102040,5820,40,102029.0,4.0,1.0,0.0,11.0,12.0,44.0,29.0,71.0,13637.0
102076,5821,18,102068.0,1.0,0.0,0.0,8.0,0.0,41.0,0.0,100.0,
102077,5821,23,102074.0,2.0,0.0,0.0,3.0,0.0,71.0,0.0,100.0,
102078,5821,21,102073.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,
102079,5821,16,102075.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
102115,5822,17,102114.0,1.0,0.0,0.0,1.0,0.0,37.0,-34.0,82.0,54067.0
102116,5822,22,102109.0,2.0,1.0,1.0,7.0,-2.0,21.0,50.0,50.0,39118.0
102117,5822,15,102111.0,3.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,28840.0
102118,5822,23,102107.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,17397.0
102154,5825,21,102148.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,54727.0
102155,5825,40,102149.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,100.0,1319798.0
102156,5825,20,102150.0,3.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,18077.0
102157,5825,39,102151.0,4.0,1.0,1.0,6.0,-12.0,27.0,-21.0,100.0,61836.0
102193,5826,41,102187.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,24422.0
102194,5826,21,102189.0,2.0,0.0,0.0,5.0,0.0,76.0,14.0,86.0,20437.0
102195,5826,22,102191.0,3.0,0.0,0.0,4.0,0.0,67.0,-10.0,100.0,8181.0
102196,5826,17,102190.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,7026.0
102232,5827,20,102225.0,1.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,26095.0
102233,5827,41,102227.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,11585.0
102234,5827,16,102224.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,7515.0
102235,5827,19,102229.0,4.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,7132.0
102271,5828,16,102269.0,1.0,0.0,0.0,2.0,0.0,60.0,25.0,19.0,
102272,5828,17,102263.0,2.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,
102273,5828,41,102267.0,3.0,0.0,0.0,6.0,0.0,62.0,23.0,50.0,
102274,5828,21,102270.0,4.0,1.0,1.0,4.0,-4.0,93.0,-7.0,77.0,
102310,5829,16,102306.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,27412.0
102311,5829,19,102302.0,2.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,19473.0
102312,5829,18,102308.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,12385.0
102313,5829,22,102309.0,4.0,0.0,0.0,4.0,0.0,51.0,46.0,54.0,12595.0
102349,5830,15,102342.0,1.0,0.0,0.0,7.0,0.0,23.0,-1.0,86.0,84577.0
102350,5830,22,102341.0,2.0,1.0,0.0,9.0,-76.0,88.0,-9.0,87.0,9173.0
102351,5830,18,102344.0,3.0,0.0,0.0,7.0,0.0,13.0,-21.0,82.0,8274.0
102352,5830,41,102345.0,4.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,6699.0
102388,5831,16,102381.0,1.0,0.0,0.0,7.0,0.0,24.0,6.0,84.0,120869.0
102389,5831,21,102386.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,88914.0
102390,5831,40,102380.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,59855.0
102391,5831,41,102382.0,4.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,39262.0
102427,5832,21,102425.0,1.0,0.0,0.0,2.0,0.0,100.0,36.0,64.0,27399.0
102428,5832,40,102422.0,2.0,1.0,0.0,6.0,34.0,33.0,4.0,34.0,36593.0
102429,5832,15,102419.0,3.0,0.0,0.0,10.0,0.0,100.0,23.0,60.0,20553.0
102430,5832,19,102426.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,19169.0
102466,5833,23,102464.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,18523.0
102467,5833,19,102462.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,6006.0
102468,5833,16,102461.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,9175.0
102469,5833,21,102465.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,11275.0
102505,5834,21,102499.0,1.0,0.0,0.0,6.0,0.0,89.0,-11.0,100.0,25703.0
102506,5834,18,102497.0,2.0,1.0,0.0,9.0,-64.0,82.0,-40.0,84.0,40700.0
102507,5834,16,102502.0,3.0,0.0,0.0,5.0,0.0,68.0,20.0,69.0,8369.0
102508,5834,15,102500.0,4.0,1.0,1.0,8.0,-9.0,30.0,13.0,87.0,21091.0
102544,5836,18,102537.0,1.0,0.0,0.0,7.0,0.0,30.0,-8.0,72.0,24019.0
102545,5836,40,102541.0,2.0,0.0,0.0,4.0,0.0,12.0,4.0,77.0,12159.0
102546,5836,20,102540.0,3.0,0.0,0.0,6.0,0.0,64.0,-13.0,86.0,13557.0
102547,5836,16,102539.0,4.0,0.0,0.0,8.0,0.0,100.0,16.0,84.0,5518.0
102583,5837,23,102581.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,
102584,5837,16,102580.0,2.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
102585,5837,40,102578.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
102586,5837,39,102582.0,4.0,1.0,0.0,4.0,100.0,0.0,-100.0,100.0,
102622,5838,16,102619.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
102623,5838,40,102621.0,2.0,1.0,0.0,2.0,-62.0,81.0,0.0,100.0,
102624,5838,39,102617.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
102625,5838,19,102615.0,4.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,
102661,5839,39,102660.0,1.0,0.0,0.0,1.0,0.0,17.0,17.0,83.0,
102662,5839,40,102655.0,2.0,1.0,1.0,7.0,-2.0,40.0,23.0,51.0,
102663,5839,18,102659.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
102664,5839,22,102656.0,4.0,1.0,1.0,8.0,-12.0,32.0,11.0,66.0,
102700,5840,41,102697.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
102701,5840,23,102693.0,2.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,
102702,5840,19,102692.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,
102703,5840,22,102699.0,4.0,1.0,0.0,4.0,-46.0,73.0,-2.0,73.0,
102739,5841,21,102732.0,1.0,0.0,0.0,7.0,0.0,15.0,0.0,100.0,
102740,5841,18,102737.0,2.0,1.0,0.0,3.0,48.0,26.0,0.0,100.0,
102741,5841,20,102734.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
102742,5841,40,102735.0,4.0,1.0,0.0,7.0,46.0,27.0,0.0,100.0,
102778,5842,23,102771.0,1.0,0.0,0.0,7.0,0.0,100.0,52.0,48.0,
102779,5842,18,102773.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,100.0,
102780,5842,40,102776.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
102781,5842,39,102770.0,4.0,1.0,1.0,11.0,0.0,0.0,0.0,100.0,
102817,5844,19,102810.0,1.0,0.0,0.0,7.0,0.0,77.0,23.0,77.0,82817.0
102818,5844,39,102816.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,80867.0
102819,5844,17,102815.0,3.0,0.0,0.0,4.0,0.0,19.0,23.0,77.0,138929.0
102820,5844,40,102814.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,128932.0
102856,5845,20,102850.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,39479.0
102857,5845,19,102849.0,2.0,0.0,0.0,8.0,0.0,91.0,0.0,100.0,18963.0
102858,5845,16,102852.0,3.0,0.0,0.0,6.0,0.0,94.0,-8.0,100.0,14013.0
102859,5845,17,102854.0,4.0,0.0,0.0,5.0,0.0,22.0,10.0,78.0,14529.0
102895,5847,20,102890.0,1.0,0.0,0.0,5.0,0.0,7.0,-7.0,16.0,115758.0
102896,5847,17,102891.0,2.0,1.0,0.0,5.0,100.0,0.0,-5.0,9.0,150009.0
102897,5847,15,102892.0,3.0,0.0,0.0,5.0,0.0,85.0,-5.0,11.0,204412.0
102898,5847,18,102894.0,4.0,1.0,1.0,4.0,-1.0,3.0,0.0,100.0,117978.0
102934,5849,19,102926.0,1.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,15082.0
102935,5849,23,102931.0,2.0,1.0,0.0,4.0,-74.0,87.0,0.0,100.0,18110.0
102936,5849,20,102933.0,3.0,0.0,0.0,3.0,1.0,86.0,3.0,81.0,55784.0
102937,5849,17,102932.0,4.0,1.0,1.0,5.0,5.0,14.0,4.0,81.0,36559.0
102973,5850,21,102968.0,1.0,0.0,0.0,5.0,0.0,68.0,23.0,77.0,
102974,5850,16,102971.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
102975,5850,20,102972.0,3.0,0.0,0.0,3.0,19.0,50.0,5.0,88.0,
102976,5850,18,102970.0,4.0,1.0,0.0,6.0,100.0,0.0,-83.0,92.0,
103012,5851,20,103008.0,1.0,0.0,0.0,4.0,0.0,47.0,0.0,100.0,15082.0
103013,5851,21,103011.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,8776.0
103014,5851,23,103005.0,3.0,0.0,0.0,9.0,0.0,92.0,0.0,100.0,9048.0
103015,5851,40,103006.0,4.0,1.0,0.0,9.0,82.0,9.0,6.0,94.0,7125.0
103051,5854,41,103048.0,1.0,0.0,0.0,3.0,0.0,79.0,-17.0,63.0,21026.0
103052,5854,23,103047.0,2.0,0.0,0.0,5.0,0.0,64.0,8.0,27.0,39103.0
103053,5854,39,103049.0,3.0,0.0,0.0,4.0,0.0,25.0,3.0,65.0,12584.0
103054,5854,18,103044.0,4.0,0.0,0.0,10.0,0.0,15.0,0.0,83.0,6349.0
103090,5856,15,103086.0,1.0,0.0,0.0,4.0,0.0,22.0,9.0,81.0,
103091,5856,41,103083.0,2.0,1.0,0.0,8.0,-40.0,70.0,24.0,70.0,
103092,5856,20,103085.0,3.0,0.0,0.0,7.0,0.0,81.0,-4.0,95.0,
103093,5856,22,103087.0,4.0,1.0,1.0,6.0,4.0,9.0,-5.0,91.0,
103129,5857,41,103125.0,1.0,0.0,0.0,4.0,0.0,100.0,-9.0,100.0,
103130,5857,18,103122.0,2.0,0.0,0.0,8.0,0.0,75.0,0.0,100.0,
103131,5857,19,103126.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,
103132,5857,21,103127.0,4.0,0.0,0.0,5.0,0.0,64.0,-10.0,81.0,
103168,5859,41,103166.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,64968.0
103169,5859,19,103167.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,20949.0
103170,5859,18,103164.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,31521.0
103171,5859,15,103163.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,72654.0
103207,5860,17,103206.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,33813.0
103208,5860,22,103201.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,18565.0
103209,5860,23,103199.0,3.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,21317.0
103210,5860,18,103200.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,100.0,37718.0
103246,5863,20,103241.0,1.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,26816.0
103247,5863,22,103240.0,2.0,0.0,0.0,7.0,0.0,92.0,0.0,92.0,9892.0
103248,5863,15,103242.0,3.0,0.0,0.0,6.0,0.0,8.0,9.0,91.0,10710.0
103249,5863,21,103238.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,8459.0
103285,5864,39,103281.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
103286,5864,21,103277.0,2.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,
103287,5864,18,103283.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
103288,5864,40,103280.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,
103324,5866,18,103321.0,1.0,0.0,0.0,3.0,0.0,6.0,-1.0,90.0,
103325,5866,41,103320.0,2.0,1.0,1.0,5.0,-3.0,88.0,4.0,83.0,
103326,5866,19,103317.0,3.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,
103327,5866,39,103319.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,100.0,
103363,5867,16,103356.0,1.0,0.0,0.0,7.0,0.0,19.0,20.0,80.0,25090.0
103364,5867,23,103360.0,2.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,11933.0
103365,5867,15,103358.0,3.0,0.0,0.0,7.0,0.0,10.0,0.0,100.0,14017.0
103366,5867,20,103355.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,9074.0
103402,5868,21,103396.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,22190.0
103403,5868,41,103394.0,2.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,11517.0
103404,5868,20,103399.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,100.0,12214.0
103405,5868,16,103397.0,4.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,12802.0
103441,5869,17,103435.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
103442,5869,15,103436.0,2.0,1.0,1.0,6.0,-3.0,65.0,0.0,100.0,
103443,5869,18,103439.0,3.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,
103444,5869,41,103434.0,4.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,
103480,5870,22,103473.0,1.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,32334.0
103481,5870,19,103472.0,2.0,1.0,0.0,9.0,100.0,0.0,0.0,100.0,7951.0
103482,5870,39,103479.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,6473.0
103483,5870,21,103474.0,4.0,0.0,0.0,9.0,0.0,100.0,-10.0,100.0,8666.0
103519,5871,20,103517.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,
103520,5871,21,103511.0,2.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,
103521,5871,39,103518.0,3.0,0.0,0.0,3.0,0.0,0.0,28.0,72.0,
103522,5871,23,103514.0,4.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,
103558,5876,17,103550.0,1.0,0.0,0.0,8.0,0.0,52.0,-21.0,100.0,26840.0
103559,5876,41,103555.0,2.0,0.0,0.0,4.0,0.0,19.0,14.0,69.0,12454.0
103560,5876,18,103552.0,3.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,11185.0
103561,5876,16,103551.0,4.0,0.0,0.0,10.0,0.0,100.0,0.0,100.0,8673.0
103597,5877,41,103595.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,
103598,5877,21,103591.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,
103599,5877,18,103592.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,100.0,
103600,5877,22,103594.0,4.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
103636,5882,40,103634.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,100.0,26883.0
103637,5882,22,103629.0,2.0,1.0,0.0,8.0,-34.0,67.0,0.0,100.0,12260.0
103638,5882,18,103632.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,8566.0
103639,5882,20,103628.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,5344.0
103675,5887,16,103667.0,1.0,0.0,0.0,8.0,0.0,97.0,1.0,99.0,28668.0
103676,5887,19,103668.0,2.0,0.0,0.0,8.0,0.0,72.0,-56.0,75.0,12166.0
103677,5887,39,103673.0,3.0,0.0,0.0,4.0,0.0,0.0,-2.0,94.0,12406.0
103678,5887,40,103669.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,99.0,15991.0
103714,5888,22,103708.0,1.0,0.0,0.0,6.0,0.0,76.0,0.0,100.0,526596.0
103715,5888,41,103711.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,75488.0
103716,5888,23,103706.0,3.0,0.0,0.0,10.0,0.0,77.0,18.0,58.0,110849.0
103717,5888,19,103712.0,4.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,24486.0
103753,5889,41,103752.0,1.0,0.0,0.0,1.0,0.0,22.0,15.0,80.0,40985.0
103754,5889,20,103750.0,2.0,1.0,0.0,4.0,-34.0,58.0,8.0,80.0,74139.0
103755,5889,21,103748.0,3.0,0.0,0.0,7.0,0.0,100.0,0.0,100.0,26523.0
103756,5889,18,103751.0,4.0,1.0,1.0,5.0,-2.0,22.0,9.0,86.0,53155.0
103792,5892,41,103790.0,1.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,22171.0
103793,5892,20,103787.0,2.0,1.0,0.0,6.0,-62.0,81.0,13.0,80.0,10595.0
103794,5892,16,103789.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,5389.0
103795,5892,21,103791.0,4.0,0.0,0.0,4.0,0.0,100.0,0.0,100.0,6052.0
103831,5893,19,103823.0,1.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,199261.0
103832,5893,20,103829.0,2.0,0.0,0.0,3.0,-33.0,100.0,-18.0,67.0,80694.0
103833,5893,21,103826.0,3.0,0.0,0.0,7.0,0.0,100.0,14.0,86.0,109966.0
103834,5893,40,103830.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,100.0,183509.0
103870,5894,15,103867.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,
103871,5894,23,103865.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
103872,5894,18,103863.0,3.0,0.0,0.0,9.0,0.0,25.0,0.0,100.0,
103873,5894,20,103869.0,4.0,1.0,0.0,4.0,50.0,25.0,26.0,74.0,
103909,5895,23,103908.0,1.0,0.0,0.0,1.0,0.0,100.0,-20.0,100.0,119681.0
103910,5895,17,103907.0,2.0,1.0,1.0,3.0,-1.0,18.0,11.0,78.0,234751.0
103911,5895,19,103906.0,3.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,360802.0
103912,5895,21,103903.0,4.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,324329.0
103948,5896,41,103945.0,1.0,0.0,0.0,3.0,0.0,49.0,14.0,83.0,189700.0
103949,5896,19,103944.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,119817.0
103950,5896,21,103941.0,3.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,168265.0
103951,5896,17,103940.0,4.0,0.0,0.0,11.0,0.0,22.0,0.0,100.0,49620.0
103987,5903,22,103985.0,1.0,0.0,0.0,2.0,0.0,30.0,0.0,100.0,14690.0
103988,5903,19,103983.0,2.0,1.0,0.0,5.0,-6.0,53.0,0.0,100.0,8334.0
103989,5903,17,103979.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,9382.0
103990,5903,21,103981.0,4.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,10659.0
104026,5906,19,104025.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,100.0,
104027,5906,20,104024.0,2.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
104028,5906,18,104018.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,
104029,5906,41,104019.0,4.0,1.0,0.0,10.0,100.0,0.0,-100.0,100.0,
104065,5907,39,104062.0,1.0,0.0,0.0,3.0,-19.0,71.0,-88.0,100.0,71357.0
104066,5907,19,104061.0,2.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,15820.0
104067,5907,40,104060.0,3.0,0.0,0.0,7.0,0.0,38.0,3.0,97.0,10000.0
104068,5907,20,104063.0,4.0,1.0,0.0,5.0,-50.0,75.0,0.0,100.0,7112.0
104104,5908,18,104098.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,100.0,16075.0
104105,5908,16,104097.0,2.0,0.0,0.0,8.0,0.0,100.0,0.0,100.0,41834.0
104106,5908,21,104103.0,3.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,7559.0
104107,5908,41,104100.0,4.0,0.0,0.0,7.0,0.0,49.0,47.0,53.0,4309.0
104143,5909,23,104140.0,1.0,0.0,0.0,3.0,0.0,74.0,10.0,90.0,
104144,5909,21,104142.0,2.0,0.0,0.0,2.0,0.0,100.0,0.0,100.0,
104145,5909,22,104137.0,3.0,0.0,0.0,8.0,0.0,79.0,29.0,71.0,
104146,5909,40,104136.0,4.0,1.0,0.0,10.0,78.0,11.0,0.0,100.0,
104182,5910,19,104179.0,1.0,0.0,0.0,3.0,0.0,100.0,0.0,100.0,
104183,5910,18,104177.0,2.0,1.0,0.0,6.0,46.0,27.0,-1.0,39.0,
104184,5910,21,104178.0,3.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,
104185,5910,20,104175.0,4.0,1.0,1.0,10.0,-1.0,80.0,-20.0,74.0,
104221,5913,20,104213.0,1.0,0.0,0.0,8.0,0.0,41.0,9.0,44.0,36870.0
104222,5913,40,104216.0,2.0,1.0,0.0,6.0,-24.0,62.0,12.0,41.0,47572.0
104223,5913,15,104215.0,3.0,0.0,0.0,8.0,0.0,61.0,-1.0,52.0,23804.0
104224,5913,23,104218.0,4.0,1.0,1.0,6.0,-18.0,69.0,-23.0,47.0,30841.0
104260,5915,17,104258.0,1.0,0.0,0.0,2.0,0.0,28.0,0.0,100.0,28592.0
104261,5915,20,104255.0,2.0,1.0,0.0,6.0,40.0,30.0,0.0,100.0,14702.0
104262,5915,16,104259.0,3.0,0.0,0.0,3.0,0.0,64.0,0.0,100.0,10540.0
104263,5915,19,104256.0,4.0,1.0,1.0,7.0,0.0,73.0,0.0,100.0,18793.0
104299,5916,18,104295.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,100.0,
104300,5916,20,104293.0,2.0,0.0,0.0,7.0,0.0,100.0,25.0,75.0,
104301,5916,19,104294.0,3.0,0.0,0.0,7.0,0.0,100.0,28.0,72.0,
104302,5916,41,104291.0,4.0,0.0,0.0,11.0,0.0,100.0,0.0,100.0,
104338,5917,16,104337.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,100.0,82609.0
104339,5917,19,104333.0,2.0,0.0,0.0,6.0,0.0,100.0,0.0,100.0,54333.0
104340,5917,23,104331.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,100.0,17734.0
104341,5917,17,104332.0,4.0,0.0,0.0,9.0,0.0,100.0,0.0,100.0,9246.0
104377,5918,16,104372.0,1.0,0.0,0.0,5.0,0.0,100.0,9.0,91.0,30672.0
